conda	libxcb
conda	libxkbcommon
conda	numpy-base
conda	openblas
conda	openjpeg
conda	pillow
conda	pyopenssl
conda	scikit-learn
conda	scipy
conda	setuptools
conda	sip
conda	toml
cran	argon2
cran	askpass
cran	bang
cran	BiocManager
cran	blme
cran	BradleyTerry2
cran	brglm
cran	Brobdingnag
cran	broom.mixed
cran	calibrator
cran	CARBayes
cran	clustermq
cran	collapse
cran	contfrac
cran	crul
cran	cvAUC
cran	dcurver
cran	DescTools
cran	DiceKriging
cran	diffusionMap
cran	distances
cran	dynsurv
cran	ExPosition
cran	extrafontdb
cran	fastmap
cran	faux
cran	fdrtool
cran	feisr
cran	flextable
cran	fracdiff
cran	fts
cran	future.batchtools
cran	gdtools
cran	geometry
cran	ggalluvial
cran	ggeffects
cran	ggExtra
cran	goftest
cran	gplots
cran	gsl
cran	gsubfn
cran	gtools
cran	Guerry
cran	httr
cran	intervals
cran	invgamma
cran	JointAI
cran	jsonld
cran	kmi
cran	lava
cran	lava.tobit
cran	lcopula
cran	logitr
cran	magic
cran	marginaleffects
cran	MatchIt
cran	mdmb
cran	meta
cran	mirt
cran	missRanger
cran	mixl
cran	multgee
cran	mvinfluence
cran	OpenStreetMap
cran	openxlsx
cran	ordbetareg
cran	pbv
cran	phytools
cran	pkgmaker
cran	poLCA
cran	prettycode
cran	prettyGraphs
cran	profileModel
cran	proxyC
cran	qs
cran	quickmatch
cran	recipes
cran	rematch2
cran	renv
cran	RH2
cran	rpf
cran	RSGHB
cran	RWiener
cran	scclust
cran	showimage
cran	slackr
cran	spatialreg
cran	subplex
cran	svGUI
cran	svUnit
cran	tfruns
cran	tidyverse
cran	timereg
cran	tinytest
cran	truncnorm
cran	unix
cran	webmockr
cran	xopen
go	cloud.google.com/go/bigquery
go	cloud.google.com/go/iam
go	cloud.google.com/go/logging
go	github.com/acomagu/bufpipe
go	github.com/andybalholm/brotli
go	github.com/aws/aws-sdk-go
go	github.com/aws/aws-sdk-go-v2
go	github.com/aws/aws-sdk-go-v2/config
go	github.com/aws/aws-sdk-go-v2/credentials
go	github.com/aws/aws-sdk-go-v2/feature/ec2/imds
go	github.com/aws/aws-sdk-go-v2/feature/s3/manager
go	github.com/aws/aws-sdk-go-v2/internal/configsources
go	github.com/aws/aws-sdk-go-v2/internal/endpoints/v2
go	github.com/aws/aws-sdk-go-v2/internal/ini
go	github.com/aws/aws-sdk-go-v2/internal/v4a
go	github.com/aws/aws-sdk-go-v2/service/cloudwatch
go	github.com/aws/aws-sdk-go-v2/service/internal/checksum
go	github.com/aws/aws-sdk-go-v2/service/internal/presigned-url
go	github.com/aws/aws-sdk-go-v2/service/internal/s3shared
go	github.com/aws/aws-sdk-go-v2/service/s3
go	github.com/aws/aws-sdk-go-v2/service/sso
go	github.com/aws/aws-sdk-go-v2/service/ssooidc
go	github.com/aws/aws-sdk-go-v2/service/sts
go	github.com/aymerick/douceur
go	github.com/bradfitz/go-smtpd
go	github.com/burntsushi/xgb
go	github.com/casbin/casbin/v2
go	github.com/census-instrumentation/opencensus-proto
go	github.com/ClickHouse/clickhouse-go
go	github.com/dnnrly/abbreviate
go	github.com/gabriel-vasile/mimetype
go	github.com/gdamore/tcell
go	github.com/go-bindata/go-bindata
go	github.com/goccy/go-yaml
go	github.com/go-fonts/liberation
go	github.com/go-git/gcfg
go	github.com/go-git/go-git/v5
go	github.com/go-gl/glfw/v3.3/glfw
go	github.com/golang-jwt/jwt
go	github.com/golang-jwt/jwt/v4
go	github.com/GoogleCloudPlatform/cloudsql-proxy
go	github.com/google/go-github
go	github.com/go-openapi/jsonpointer
go	github.com/gorilla/css
go	github.com/grpc-ecosystem/grpc-gateway
go	github.com/grpc-ecosystem/grpc-gateway/v2
go	github.com/gsterjov/go-libsecret
go	github.com/hashicorp/consul/api
go	github.com/hashicorp/consul/sdk
go	github.com/influxdata/influxdb1-client
go	github.com/jackc/pgio
go	github.com/jackc/pgpassfile
go	github.com/jackc/pgx/v4
go	github.com/jackc/pgx/v5
go	github.com/jackc/puddle/v2
go	github.com/jcmturner/gokrb5/v8
go	github.com/jellevandenhooff/dkim
go	github.com/josharian/intern
go	github.com/k0kubun/colorstring
go	github.com/klauspost/compress
go	github.com/klauspost/cpuid/v2
go	github.com/kr/pty
go	github.com/leodido/go-urn
go	github.com/markbates/errx
go	github.com/markbates/oncer
go	github.com/markbates/safe
go	github.com/Masterminds/sprig/v3
go	github.com/matryer/is
go	github.com/mattn/go-ieproxy
go	github.com/miekg/dns
go	github.com/mmcloughlin/avo
go	github.com/mwitkow/go-conntrack
go	github.com/nakagami/firebirdsql
go	github.com/nats-io/nats.go
go	github.com/neo4j/neo4j-go-driver
go	github.com/niemeyer/pretty
go	github.com/onsi/ginkgo
go	github.com/onsi/ginkgo/v2
go	github.com/onsi/gomega
go	github.com/pelletier/go-toml
go	github.com/pelletier/go-toml/v2
go	github.com/pjbgf/sha1cd
go	github.com/prometheus/common
go	github.com/prometheus/prometheus
go	github.com/rivo/uniseg
go	github.com/shurcool/vfsgen
go	github.com/snowflakedb/gosnowflake
go	github.com/spf13/afero
go	github.com/stretchr/testify
go	github.com/ugorji/go/codec
go	github.com/urfave/cli/v2
go	github.com/weppos/publicsuffix-go
go	github.com/xanzy/go-gitlab
go	github.com/xdg-go/scram
go	github.com/xdg-go/stringprep
go	github.com/xhit/go-str2duration
go	github.com/yuin/gopher-lua
go	github.com/zeebo/assert
go	google.golang.org/api
go	go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp
go	go.opentelemetry.io/otel
go	go.opentelemetry.io/otel/exporters/otlp/internal/retry
go	go.opentelemetry.io/otel/exporters/otlp/otlptrace
go	go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc
go	go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp
go	go.opentelemetry.io/otel/metric
go	go.opentelemetry.io/otel/sdk
go	go.opentelemetry.io/otel/trace
go	gorm.io/driver/postgres
go	honnef.co/go/tools
go	k8s.io/api
go	k8s.io/apimachinery
go	k8s.io/client-go
go	k8s.io/klog
go	k8s.io/klog/v2
go	rsc.io/pdf
hex	certifi
hex	combine
hex	expo
hex	gettext
hex	hackney
hex	idna
hex	metrics
hex	mimerl
hex	parse_trans
hex	timex
hex	tzdata
hex	unicode_util_compat
maven	ai.djl:api
maven	ai.djl:model-zoo
maven	ai.djl.mxnet:mxnet-native-auto
maven	ai.djl.pytorch:pytorch-native-auto
maven	ai.djl.tensorflow:tensorflow-native-auto
maven	at.favre.lib:bcrypt
maven	at.favre.lib:bytes
maven	ca.uhn.hapi.fhir:hapi-fhir-base
maven	ca.uhn.hapi.fhir:hapi-fhir-caching-api
maven	ca.uhn.hapi.fhir:hapi-fhir-caching-caffeine
maven	ca.uhn.hapi.fhir:hapi-fhir-caching-testing
maven	ca.uhn.hapi.fhir:hapi-fhir-client
maven	ca.uhn.hapi.fhir:hapi-fhir-server
maven	ca.uhn.hapi.fhir:hapi-fhir-structures-dstu2
maven	ca.uhn.hapi.fhir:hapi-fhir-structures-dstu2.1
maven	ca.uhn.hapi.fhir:hapi-fhir-structures-dstu3
maven	ca.uhn.hapi.fhir:hapi-fhir-structures-hl7org-dstu2
maven	ca.uhn.hapi.fhir:hapi-fhir-structures-r4
maven	ca.uhn.hapi.fhir:hapi-fhir-structures-r5
maven	ca.uhn.hapi.fhir:hapi-fhir-test-utilities
maven	ca.uhn.hapi.fhir:hapi-fhir-validation-resources-dstu2
maven	ca.uhn.hapi.fhir:hapi-fhir-validation-resources-dstu2.1
maven	ca.uhn.hapi.fhir:hapi-fhir-validation-resources-dstu3
maven	ca.uhn.hapi.fhir:hapi-fhir-validation-resources-r4
maven	ca.uhn.hapi.fhir:hapi-fhir-validation-resources-r5
maven	ca.uhn.hapi.fhir:org.hl7.fhir.dstu2
maven	ca.uhn.hapi.fhir:org.hl7.fhir.dstu2016may
maven	ca.uhn.hapi.fhir:org.hl7.fhir.dstu3
maven	ca.uhn.hapi.fhir:org.hl7.fhir.r4
maven	ca.uhn.hapi.fhir:org.hl7.fhir.r5
maven	ca.uhn.hapi.fhir:org.hl7.fhir.utilities
maven	ch.qos.cal10n:cal10n-parent
maven	ch.qos.cal10n.plugins:maven-cal10n-plugin
maven	clj-stacktrace:clj-stacktrace
maven	cn.afterturn:easypoi-annotation
maven	cn.afterturn:easypoi-base
maven	co.cask.tephra:tephra-api
maven	co.cask.tephra:tephra-core
maven	co.cask.tephra:tephra-hbase-compat-1.0
maven	com.aayushatharva.brotli4j:service
maven	com.addthis.metrics:reporter-config
maven	com.addthis.metrics:reporter-config3
maven	com.addthis.metrics:reporter-config-base
maven	com.alibaba:dns-cache-manipulator
maven	com.alibaba:druid
maven	com.alibaba:druid-spring-boot-starter
maven	com.alibaba:dubbo-bootstrap
maven	com.alibaba:fastjson
maven	com.alibaba.fastjson2:fastjson2
maven	com.alibaba.fastjson2:fastjson2-extension
maven	com.aliyun.odps:odps-sdk-core
maven	com.aliyun.odps:odps-sdk-udf
maven	com.amazonaws:aws-java-sdk
maven	com.amazonaws:aws-java-sdk-accessanalyzer
maven	com.amazonaws:aws-java-sdk-account
maven	com.amazonaws:aws-java-sdk-acm
maven	com.amazonaws:aws-java-sdk-acmpca
maven	com.amazonaws:aws-java-sdk-alexaforbusiness
maven	com.amazonaws:aws-java-sdk-amplify
maven	com.amazonaws:aws-java-sdk-amplifybackend
maven	com.amazonaws:aws-java-sdk-amplifyuibuilder
maven	com.amazonaws:aws-java-sdk-api-gateway
maven	com.amazonaws:aws-java-sdk-apigatewaymanagementapi
maven	com.amazonaws:aws-java-sdk-apigatewayv2
maven	com.amazonaws:aws-java-sdk-appconfig
maven	com.amazonaws:aws-java-sdk-appconfigdata
maven	com.amazonaws:aws-java-sdk-appflow
maven	com.amazonaws:aws-java-sdk-appintegrations
maven	com.amazonaws:aws-java-sdk-applicationautoscaling
maven	com.amazonaws:aws-java-sdk-applicationcostprofiler
maven	com.amazonaws:aws-java-sdk-applicationinsights
maven	com.amazonaws:aws-java-sdk-appmesh
maven	com.amazonaws:aws-java-sdk-appregistry
maven	com.amazonaws:aws-java-sdk-apprunner
maven	com.amazonaws:aws-java-sdk-appstream
maven	com.amazonaws:aws-java-sdk-appsync
maven	com.amazonaws:aws-java-sdk-arczonalshift
maven	com.amazonaws:aws-java-sdk-athena
maven	com.amazonaws:aws-java-sdk-auditmanager
maven	com.amazonaws:aws-java-sdk-augmentedairuntime
maven	com.amazonaws:aws-java-sdk-autoscaling
maven	com.amazonaws:aws-java-sdk-autoscalingplans
maven	com.amazonaws:aws-java-sdk-backup
maven	com.amazonaws:aws-java-sdk-backupgateway
maven	com.amazonaws:aws-java-sdk-backupstorage
maven	com.amazonaws:aws-java-sdk-batch
maven	com.amazonaws:aws-java-sdk-billingconductor
maven	com.amazonaws:aws-java-sdk-bom
maven	com.amazonaws:aws-java-sdk-braket
maven	com.amazonaws:aws-java-sdk-budgets
maven	com.amazonaws:aws-java-sdk-bundle
maven	com.amazonaws:aws-java-sdk-chime
maven	com.amazonaws:aws-java-sdk-chimesdkidentity
maven	com.amazonaws:aws-java-sdk-chimesdkmediapipelines
maven	com.amazonaws:aws-java-sdk-chimesdkmeetings
maven	com.amazonaws:aws-java-sdk-chimesdkmessaging
maven	com.amazonaws:aws-java-sdk-chimesdkvoice
maven	com.amazonaws:aws-java-sdk-cleanrooms
maven	com.amazonaws:aws-java-sdk-cloud9
maven	com.amazonaws:aws-java-sdk-cloudcontrolapi
maven	com.amazonaws:aws-java-sdk-clouddirectory
maven	com.amazonaws:aws-java-sdk-cloudformation
maven	com.amazonaws:aws-java-sdk-cloudfront
maven	com.amazonaws:aws-java-sdk-cloudhsm
maven	com.amazonaws:aws-java-sdk-cloudhsmv2
maven	com.amazonaws:aws-java-sdk-cloudsearch
maven	com.amazonaws:aws-java-sdk-cloudtrail
maven	com.amazonaws:aws-java-sdk-cloudtraildata
maven	com.amazonaws:aws-java-sdk-cloudwatch
maven	com.amazonaws:aws-java-sdk-cloudwatchevidently
maven	com.amazonaws:aws-java-sdk-cloudwatchmetrics
maven	com.amazonaws:aws-java-sdk-cloudwatchrum
maven	com.amazonaws:aws-java-sdk-codeartifact
maven	com.amazonaws:aws-java-sdk-codebuild
maven	com.amazonaws:aws-java-sdk-codecommit
maven	com.amazonaws:aws-java-sdk-codedeploy
maven	com.amazonaws:aws-java-sdk-code-generator
maven	com.amazonaws:aws-java-sdk-codegen-maven-plugin
maven	com.amazonaws:aws-java-sdk-codeguruprofiler
maven	com.amazonaws:aws-java-sdk-codegurureviewer
maven	com.amazonaws:aws-java-sdk-codepipeline
maven	com.amazonaws:aws-java-sdk-codestar
maven	com.amazonaws:aws-java-sdk-codestarconnections
maven	com.amazonaws:aws-java-sdk-codestarnotifications
maven	com.amazonaws:aws-java-sdk-cognitoidentity
maven	com.amazonaws:aws-java-sdk-cognitoidp
maven	com.amazonaws:aws-java-sdk-cognitosync
maven	com.amazonaws:aws-java-sdk-comprehend
maven	com.amazonaws:aws-java-sdk-comprehendmedical
maven	com.amazonaws:aws-java-sdk-computeoptimizer
maven	com.amazonaws:aws-java-sdk-config
maven	com.amazonaws:aws-java-sdk-connect
maven	com.amazonaws:aws-java-sdk-connectcampaign
maven	com.amazonaws:aws-java-sdk-connectcases
maven	com.amazonaws:aws-java-sdk-connectcontactlens
maven	com.amazonaws:aws-java-sdk-connectparticipant
maven	com.amazonaws:aws-java-sdk-connectwisdom
maven	com.amazonaws:aws-java-sdk-controltower
maven	com.amazonaws:aws-java-sdk-core
maven	com.amazonaws:aws-java-sdk-costandusagereport
maven	com.amazonaws:aws-java-sdk-costexplorer
maven	com.amazonaws:aws-java-sdk-customerprofiles
maven	com.amazonaws:aws-java-sdk-dataexchange
maven	com.amazonaws:aws-java-sdk-datapipeline
maven	com.amazonaws:aws-java-sdk-datasync
maven	com.amazonaws:aws-java-sdk-dax
maven	com.amazonaws:aws-java-sdk-detective
maven	com.amazonaws:aws-java-sdk-devicefarm
maven	com.amazonaws:aws-java-sdk-devopsguru
maven	com.amazonaws:aws-java-sdk-directconnect
maven	com.amazonaws:aws-java-sdk-directory
maven	com.amazonaws:aws-java-sdk-discovery
maven	com.amazonaws:aws-java-sdk-dlm
maven	com.amazonaws:aws-java-sdk-dms
maven	com.amazonaws:aws-java-sdk-docdb
maven	com.amazonaws:aws-java-sdk-docdbelastic
maven	com.amazonaws:aws-java-sdk-drs
maven	com.amazonaws:aws-java-sdk-dynamodb
maven	com.amazonaws:aws-java-sdk-ebs
maven	com.amazonaws:aws-java-sdk-ec2
maven	com.amazonaws:aws-java-sdk-ec2instanceconnect
maven	com.amazonaws:aws-java-sdk-ecr
maven	com.amazonaws:aws-java-sdk-ecrpublic
maven	com.amazonaws:aws-java-sdk-ecs
maven	com.amazonaws:aws-java-sdk-efs
maven	com.amazonaws:aws-java-sdk-eks
maven	com.amazonaws:aws-java-sdk-elasticache
maven	com.amazonaws:aws-java-sdk-elasticbeanstalk
maven	com.amazonaws:aws-java-sdk-elasticinference
maven	com.amazonaws:aws-java-sdk-elasticloadbalancing
maven	com.amazonaws:aws-java-sdk-elasticloadbalancingv2
maven	com.amazonaws:aws-java-sdk-elasticsearch
maven	com.amazonaws:aws-java-sdk-elastictranscoder
maven	com.amazonaws:aws-java-sdk-emr
maven	com.amazonaws:aws-java-sdk-emrcontainers
maven	com.amazonaws:aws-java-sdk-emrserverless
maven	com.amazonaws:aws-java-sdk-eventbridge
maven	com.amazonaws:aws-java-sdk-events
maven	com.amazonaws:aws-java-sdk-finspace
maven	com.amazonaws:aws-java-sdk-finspacedata
maven	com.amazonaws:aws-java-sdk-fis
maven	com.amazonaws:aws-java-sdk-fms
maven	com.amazonaws:aws-java-sdk-forecast
maven	com.amazonaws:aws-java-sdk-forecastquery
maven	com.amazonaws:aws-java-sdk-frauddetector
maven	com.amazonaws:aws-java-sdk-fsx
maven	com.amazonaws:aws-java-sdk-gamelift
maven	com.amazonaws:aws-java-sdk-gamesparks
maven	com.amazonaws:aws-java-sdk-glacier
maven	com.amazonaws:aws-java-sdk-globalaccelerator
maven	com.amazonaws:aws-java-sdk-glue
maven	com.amazonaws:aws-java-sdk-gluedatabrew
maven	com.amazonaws:aws-java-sdk-greengrass
maven	com.amazonaws:aws-java-sdk-greengrassv2
maven	com.amazonaws:aws-java-sdk-groundstation
maven	com.amazonaws:aws-java-sdk-guardduty
maven	com.amazonaws:aws-java-sdk-health
maven	com.amazonaws:aws-java-sdk-healthlake
maven	com.amazonaws:aws-java-sdk-honeycode
maven	com.amazonaws:aws-java-sdk-iam
maven	com.amazonaws:aws-java-sdk-iamrolesanywhere
maven	com.amazonaws:aws-java-sdk-identitystore
maven	com.amazonaws:aws-java-sdk-imagebuilder
maven	com.amazonaws:aws-java-sdk-importexport
maven	com.amazonaws:aws-java-sdk-inspector
maven	com.amazonaws:aws-java-sdk-inspector2
maven	com.amazonaws:aws-java-sdk-internetmonitor
maven	com.amazonaws:aws-java-sdk-iot
maven	com.amazonaws:aws-java-sdk-iot1clickdevices
maven	com.amazonaws:aws-java-sdk-iot1clickprojects
maven	com.amazonaws:aws-java-sdk-iotanalytics
maven	com.amazonaws:aws-java-sdk-iotdeviceadvisor
maven	com.amazonaws:aws-java-sdk-iotevents
maven	com.amazonaws:aws-java-sdk-ioteventsdata
maven	com.amazonaws:aws-java-sdk-iotfleethub
maven	com.amazonaws:aws-java-sdk-iotfleetwise
maven	com.amazonaws:aws-java-sdk-iotjobsdataplane
maven	com.amazonaws:aws-java-sdk-iotroborunner
maven	com.amazonaws:aws-java-sdk-iotsecuretunneling
maven	com.amazonaws:aws-java-sdk-iotsitewise
maven	com.amazonaws:aws-java-sdk-iotthingsgraph
maven	com.amazonaws:aws-java-sdk-iottwinmaker
maven	com.amazonaws:aws-java-sdk-iotwireless
maven	com.amazonaws:aws-java-sdk-ivs
maven	com.amazonaws:aws-java-sdk-ivschat
maven	com.amazonaws:aws-java-sdk-kafka
maven	com.amazonaws:aws-java-sdk-kafkaconnect
maven	com.amazonaws:aws-java-sdk-kendra
maven	com.amazonaws:aws-java-sdk-kendraranking
maven	com.amazonaws:aws-java-sdk-keyspaces
maven	com.amazonaws:aws-java-sdk-kinesis
maven	com.amazonaws:aws-java-sdk-kinesisanalyticsv2
maven	com.amazonaws:aws-java-sdk-kinesisvideo
maven	com.amazonaws:aws-java-sdk-kinesisvideosignalingchannels
maven	com.amazonaws:aws-java-sdk-kinesisvideowebrtcstorage
maven	com.amazonaws:aws-java-sdk-kms
maven	com.amazonaws:aws-java-sdk-lakeformation
maven	com.amazonaws:aws-java-sdk-lambda
maven	com.amazonaws:aws-java-sdk-lex
maven	com.amazonaws:aws-java-sdk-lexmodelbuilding
maven	com.amazonaws:aws-java-sdk-lexmodelsv2
maven	com.amazonaws:aws-java-sdk-lexruntimev2
maven	com.amazonaws:aws-java-sdk-licensemanager
maven	com.amazonaws:aws-java-sdk-licensemanagerlinuxsubscriptions
maven	com.amazonaws:aws-java-sdk-licensemanagerusersubscriptions
maven	com.amazonaws:aws-java-sdk-lightsail
maven	com.amazonaws:aws-java-sdk-location
maven	com.amazonaws:aws-java-sdk-logs
maven	com.amazonaws:aws-java-sdk-lookoutequipment
maven	com.amazonaws:aws-java-sdk-lookoutforvision
maven	com.amazonaws:aws-java-sdk-lookoutmetrics
maven	com.amazonaws:aws-java-sdk-machinelearning
maven	com.amazonaws:aws-java-sdk-macie
maven	com.amazonaws:aws-java-sdk-macie2
maven	com.amazonaws:aws-java-sdk-mainframemodernization
maven	com.amazonaws:aws-java-sdk-managedblockchain
maven	com.amazonaws:aws-java-sdk-managedgrafana
maven	com.amazonaws:aws-java-sdk-marketplacecatalog
maven	com.amazonaws:aws-java-sdk-marketplacecommerceanalytics
maven	com.amazonaws:aws-java-sdk-marketplaceentitlement
maven	com.amazonaws:aws-java-sdk-marketplacemeteringservice
maven	com.amazonaws:aws-java-sdk-mechanicalturkrequester
maven	com.amazonaws:aws-java-sdk-mediaconnect
maven	com.amazonaws:aws-java-sdk-mediaconvert
maven	com.amazonaws:aws-java-sdk-medialive
maven	com.amazonaws:aws-java-sdk-mediapackage
maven	com.amazonaws:aws-java-sdk-mediapackagevod
maven	com.amazonaws:aws-java-sdk-mediastore
maven	com.amazonaws:aws-java-sdk-mediastoredata
maven	com.amazonaws:aws-java-sdk-mediatailor
maven	com.amazonaws:aws-java-sdk-memorydb
maven	com.amazonaws:aws-java-sdk-mgn
maven	com.amazonaws:aws-java-sdk-migrationhub
maven	com.amazonaws:aws-java-sdk-migrationhubconfig
maven	com.amazonaws:aws-java-sdk-migrationhuborchestrator
maven	com.amazonaws:aws-java-sdk-migrationhubrefactorspaces
maven	com.amazonaws:aws-java-sdk-migrationhubstrategyrecommendations
maven	com.amazonaws:aws-java-sdk-mobile
maven	com.amazonaws:aws-java-sdk-models
maven	com.amazonaws:aws-java-sdk-mq
maven	com.amazonaws:aws-java-sdk-mwaa
maven	com.amazonaws:aws-java-sdk-neptune
maven	com.amazonaws:aws-java-sdk-networkfirewall
maven	com.amazonaws:aws-java-sdk-networkmanager
maven	com.amazonaws:aws-java-sdk-nimblestudio
maven	com.amazonaws:aws-java-sdk-oam
maven	com.amazonaws:aws-java-sdk-omics
maven	com.amazonaws:aws-java-sdk-opensearch
maven	com.amazonaws:aws-java-sdk-opensearchserverless
